date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:46:46	158694/158694	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2015:12:19%20GMT	https://www.classcentral.com/report/edx-top-courses/	E:/juned/www.classcentral.com/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
06:46:56	540166/540166	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:16:46%20GMT	https://www.classcentral.com/about/privacy-policy	E:/juned/www.classcentral.com/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
06:46:56	164904/164904	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2015:09:06%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	E:/juned/www.classcentral.com/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
06:47:06	547653/547653	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:16:56%20GMT	https://www.classcentral.com/about/careers	E:/juned/www.classcentral.com/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
06:47:07	292380/292380	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2014:17:34%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	E:/juned/www.classcentral.com/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
06:47:17	533369/533369	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:17:07%20GMT	https://www.classcentral.com/help	E:/juned/www.classcentral.com/www.classcentral.com/help.html	(from https://www.classcentral.com/)
06:47:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202023%2001:17:16%20GMT	https://www.classcentral.com/report/google-free-certificates/	E:/juned/www.classcentral.com/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
06:47:27	530685/530685	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:17:17%20GMT	https://www.classcentral.com/contact	E:/juned/www.classcentral.com/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
06:47:28	4694/4694	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:17:26%20GMT	https://www.classcentral.com/cdn-cgi/l/email-protection	E:/juned/www.classcentral.com/www.classcentral.com/cdn-cgi/l/email-protection.html	(from https://www.classcentral.com/)
06:47:37	313586/313586	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2014:12:05%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	E:/juned/www.classcentral.com/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
06:47:38	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ececa5-4d7%22	https://www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	E:/juned/www.classcentral.com/www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.classcentral.com/)
06:47:39	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Feb%202023%2001:17:37%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	E:/juned/www.classcentral.com/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
06:47:49	8784/8784	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2018%20Feb%202023%2003:24:52%20GMT	https://www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	E:/juned/www.classcentral.com/www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	(from https://www.classcentral.com/)
06:47:58	275391/275391	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2015:07:59%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	E:/juned/www.classcentral.com/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
06:48:00	495962/495962	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:17:58%20GMT	https://www.classcentral.com/update-item/	E:/juned/www.classcentral.com/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
06:48:09	43/43	---MC-	200	added ('OK')	image/gif	date:Mon,%2020%20Feb%202023%2001:18:07%20GMT	http://in.getclicky.com/100717250ns.gif	E:/juned/www.classcentral.com/in.getclicky.com/100717250ns.gif	(from https://www.classcentral.com/)
06:48:20	495926/495926	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:08%20GMT	https://www.classcentral.com/delete-item/	E:/juned/www.classcentral.com/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
06:48:34	495993/495993	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:19%20GMT	https://www.classcentral.com/maestro/course-reviews/	E:/juned/www.classcentral.com/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
06:48:35	495913/495913	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:19%20GMT	https://www.classcentral.com/move-item/	E:/juned/www.classcentral.com/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
06:48:36	495952/495952	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:20%20GMT	https://www.classcentral.com/coordinator/	E:/juned/www.classcentral.com/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
06:48:46	495955/495955	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:30%20GMT	https://www.classcentral.com/s/	E:/juned/www.classcentral.com/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
06:48:56	495950/495950	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2001:18:39%20GMT	https://www.classcentral.com/enrollee-list/update-item-progress/	E:/juned/www.classcentral.com/www.classcentral.com/enrollee-list/update-item-progress/index.html	(from https://www.classcentral.com/)
